v2tone,sourcecommonname,themes,date,ECON,ENV,SOCIAL,LEGAL,LEAD,year,month,day,date format
-4.285714286,pymnts.com,TAX_FNCACT;TAX_FNCACT_EMPLOYEES;WHISTLEBLOWER;WB_2019_ANTI_CORRUPTION_LEGISLATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_831_GOVERNANCE;WB_2023_WHISTLEBLOWER_PROTECTION;WB_832_ANTI_CORRUPTION;LEGISLATION;TRIAL;TAX_FNCACT_LAWYERS;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT_EMPLOYERS;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2704_EMPLOYER;TAX_FNCACT_SPOKESWOMAN;ACT_MAKESTATEMENT;TAX_FNCACT_SPOKESMAN;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;CRISISLEX_CRISISLEXREC;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_LAWYER;,2.01608E+13,0,0,0,1,0,2016,08,26,8/26/16 14:15
2.816901408,investorguide.com,,2.01607E+13,0,0,0,0,0,2016,07,12,7/12/16 17:45
-0.434782609,finanznachrichten.de,ECON_STOCKMARKET;UNGP_FORESTS_RIVERS_OCEANS;TAX_ECON_PRICE;ARMEDCONFLICT;,2.01609E+13,1,0,0,0,0,2016,09,13,9/13/16 10:30
0.912646675,investorplace.com,,2.01607E+13,0,0,0,0,0,2016,07,08,7/8/16 18:15
3.703703704,analystratings.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;ECON_STOCKMARKET;SOC_TECHNOLOGYSECTOR;TAX_FNCACT_ANALYST;TAX_ECON_PRICE;,2.01607E+13,1,0,0,0,0,2016,07,10,7/10/16 11:00
3.037974684,eweek.com,TAX_FNCACT;TAX_FNCACT_EXECUTIVE;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_FNCACT_VENDOR;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;TAX_FNCACT_LEADER;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;APPOINTMENT;MEDIA_SOCIAL;EPU_ECONOMY_HISTORIC;TAX_FNCACT_OFFICIALS;CRISISLEX_C07_SAFETY;TAX_FNCACT_REGULATORS;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;,2.01607E+13,0,0,0,0,1,2016,07,13,7/13/16 19:15
3.539823009,finanznachrichten.de,EPU_ECONOMY_HISTORIC;TAX_ECON_PRICE;TECH_VIRTUALREALITY;TAX_FNCACT;TAX_FNCACT_SPECIALIST;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_POLARIS;,2.01607E+13,0,0,0,0,0,2016,07,03,7/3/16 15:45
4.408352668,investorguide.com,TAX_FNCACT;TAX_FNCACT_LEADER;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_POLARIS;ECON_EARNINGSREPORT;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_BUDGET;TAX_FNCACT_MOVERS;TAX_ECON_PRICE;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_AUTHOR;,2.01607E+13,1,0,0,0,1,2016,07,13,7/13/16 17:15
0.883392226,marketwatch.com,SOC_TECHNOLOGYSECTOR;ECON_STOCKMARKET;WB_698_TRADE;EPU_ECONOMY_HISTORIC;ECON_FREETRADE;TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_FNCACT_WRITER;TAX_FNCACT_AUTHOR;USPEC_POLITICS_GENERAL1;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;VETO;USPEC_UNCERTAINTY1;TAX_FNCACT_ADVISER;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1042_TRADEMARKS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;EPU_CATS_REGULATION;,2.01606E+13,1,0,0,0,0,2016,06,20,6/20/16 12:15
3.174603175,bidnessetc.com,ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;MEDIA_MSM;TAX_FNCACT_ANALYST;TAX_FNCACT_AGENT;TAX_FNCACT_INVESTOR;,2.01607E+13,1,0,0,0,0,2016,07,25,7/25/16 20:15
2.653399668,eweek.com,,2.01606E+13,0,0,0,0,0,2016,06,30,6/30/16 21:30
2.346041056,benchmarkmonitor.com,ECON_STOCKMARKET;LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_FNCACT_CHIEF;TAX_FNCACT_ARCHITECT;WB_698_TRADE;TAX_ECON_PRICE;TAX_FNCACT_ANALYST;TAX_FNCACT_ANALYSTS;TAX_FNCACT_EMPLOYEES;WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;SCIENCE;SOC_INNOVATION;WB_2601_TRADE_LINKAGES_SPILLOVERS_AND_CONNECTIVITY;WB_772_TRADE_FACILITATION_AND_LOGISTICS;WB_699_URBAN_DEVELOPMENT;WB_866_CONNECTIVITY_AND_LAGGING_REGIONS;WB_797_NATIONAL_URBAN_POLICIES;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;,2.01607E+13,1,0,0,0,1,2016,07,13,7/13/16 15:00
1.54185022,investorguide.com,TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_POLARIS;ECON_STOCKMARKET;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT;TAX_FNCACT_FOUNDER;EPU_ECONOMY_HISTORIC;TAX_FNCACT_AUTHOR;,2.01606E+13,1,0,0,0,0,2016,06,28,6/28/16 18:15
2.115384615,gurufocus.com,ECON_STOCKMARKET;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_POLARIS;TAX_FNCACT;TAX_FNCACT_OFFICIAL;EPU_ECONOMY_HISTORIC;TAX_FNCACT_AUTHOR;TRIAL;MEDIA_SOCIAL;,2.01606E+13,1,0,0,1,0,2016,06,20,6/20/16 15:30
1.727861771,investorguide.com,,2.01607E+13,0,0,0,0,0,2016,07,06,7/6/16 16:45
3.179650238,wkrb13.com,,2.01607E+13,0,0,0,0,0,2016,07,21,7/21/16 21:45
-2.427637722,finanznachrichten.de,WB_696_PUBLIC_SECTOR_MANAGEMENT;USPEC_POLICY1;EPU_ECONOMY_HISTORIC;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;AFFECT;,2.01607E+13,0,0,0,0,0,2016,07,21,7/21/16 20:45
3.125,investorguide.com,,2.01608E+13,0,0,0,0,0,2016,08,31,8/31/16 15:00
0.928381963,prnewswire.com,ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYST;,2.01608E+13,1,0,0,0,0,2016,08,02,8/2/16 14:45
3.528114664,dailypolitical.com,TAX_FNCACT;TAX_FNCACT_INVESTOR;,2.01607E+13,0,0,0,0,0,2016,07,16,7/16/16 1:00
-0.261096606,venturebeat.com,TAX_FNCACT;TAX_FNCACT_DEVELOPER;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;TAX_FNCACT_SENIOR_VICE_PRESIDENT;TAX_FNCACT_CHIEF;TAX_FNCACT_ARCHITECT;TAX_DISEASE;TAX_DISEASE_DISRUPTIVE;WB_661_BIG_DATA;WB_678_DIGITAL_GOVERNMENT;WB_652_ICT_APPLICATIONS;WB_872_SMART_CITIES;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS;WB_699_URBAN_DEVELOPMENT;WB_873_NON_TRADITIONAL_DATA_DRIVEN_MANAGEMENT;WB_658_ENTERPRISE_APPLICATIONS;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TECH_BIGDATA;SOC_EMERGINGTECH;,2.01607E+13,0,0,0,0,1,2016,07,26,7/26/16 3:30
2.003338898,smarteranalyst.com,WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_ECON_PRICE;ECON_STOCKMARKET;EPU_ECONOMY_HISTORIC;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;TECH_VIRTUALREALITY;USPEC_UNCERTAINTY1;TAX_FNCACT_ANALYSTS;,2.01607E+13,1,0,0,0,0,2016,07,22,7/22/16 14:30
3.959276018,dailypolitical.com,TAX_FNCACT;TAX_FNCACT_INVESTOR;,2.01608E+13,0,0,0,0,0,2016,08,07,8/7/16 16:15
2.266483516,venturebeat.com,EDUCATION;,2.01608E+13,0,0,0,0,0,2016,08,07,8/7/16 16:45
-1.715438951,seekingalpha.com,ECON_STOCKMARKET;WB_698_TRADE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;EPU_ECONOMY_HISTORIC;USPEC_POLICY1;EPU_CATS_TAXES;TAX_ECON_PRICE;ECON_INTEREST_RATES;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_POLARIS;WB_405_BUSINESS_CLIMATE;WB_2531_INSPECTIONS_LICENSING_AND_PERMITS;WB_2530_BUSINESS_ENVIRONMENT;TAX_FNCACT;TAX_FNCACT_ANALYST;MOVEMENT_GENERAL;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;,2.01606E+13,1,0,0,0,0,2016,06,29,6/29/16 17:30
2.402402402,journaltranscript.com,TAX_ECON_PRICE;TAX_ETHNICITY;TAX_ETHNICITY_DIME;EPU_ECONOMY_HISTORIC;ECON_STOCKMARKET;KILL;,2.01608E+13,1,0,0,0,0,2016,08,04,8/4/16 11:00
0.779220779,nasdaq.com,,2.01607E+13,0,0,0,0,0,2016,07,08,7/8/16 23:00
1.646090535,bignewsnetwork.com,MEDIA_MSM;EPU_ECONOMY_HISTORIC;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_ECON_PRICE;TECH_VIRTUALREALITY;,2.01607E+13,0,0,0,0,0,2016,07,03,7/3/16 21:45
2.357836338,investorplace.com,ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_OFFICIAL;ECON_EARNINGSREPORT;WB_698_TRADE;TAX_FNCACT_ANALYSTS;TAX_FNCACT_ANALYST;TAX_FNCACT_TRADERS;TAX_ECON_PRICE;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;,2.01606E+13,1,0,0,0,0,2016,06,29,6/29/16 15:30
4.060913706,topnews.ae,ECON_EARNINGSREPORT;TAX_FNCACT;TAX_FNCACT_DESIGNER;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;EPU_ECONOMY_HISTORIC;EPU_POLICY;EPU_POLICY_CREDIT_CRUNCH;TAX_ECON_PRICE;ECON_STOCKMARKET;,2.01607E+13,1,0,0,0,0,2016,07,22,7/22/16 11:00
2.415458937,forbes.com,EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_ANALYST;MEDIA_MSM;TAX_FNCACT_JOURNALIST;UNGP_FORESTS_RIVERS_OCEANS;ECON_EARNINGSREPORT;TAX_FNCACT_ANALYSTS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;,2.01607E+13,1,0,0,0,0,2016,07,25,7/25/16 16:45
3.856041131,dailypolitical.com,TAX_ECON_PRICE;,2.01607E+13,0,0,0,0,0,2016,07,26,7/26/16 15:30
0.759493671,telanaganapress.com,TAX_ETHNICITY;TAX_ETHNICITY_DIME;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYSTS;WB_698_TRADE;TAX_ECON_PRICE;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;TAX_FNCACT_OFFICIAL;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;WB_678_DIGITAL_GOVERNMENT;WB_2946_OPEN_SOURCE;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;,2.01607E+13,1,0,0,0,0,2016,07,27,7/27/16 16:45
